name,coordinate,creation_timestamp
Citrus Heights,"{'latitude': 38.68217, 'longitude': -121.26488}",1565231773
Citrus Heights,"{'latitude': 38.68206, 'longitude': -121.26487}",1565220873
Orangevale,"{'latitude': 38.68364, 'longitude': -121.26247}",1565219982
Citrus Heights,"{'latitude': 38.67848, 'longitude': -121.26768}",1565219833
Citrus Heights,"{'latitude': 38.67892, 'longitude': -121.27161}",1565219753
Fair Oaks,"{'latitude': 38.66391, 'longitude': -121.27277}",1565219405
Fair Oaks,"{'latitude': 38.66209, 'longitude': -121.27331}",1565219152
Citrus Heights,"{'latitude': 38.66442, 'longitude': -121.27222}",1565217728
Citrus Heights,"{'latitude': 38.67249, 'longitude': -121.2726}",1565217308
Citrus Heights,"{'latitude': 38.67773, 'longitude': -121.26991}",1565216275
Citrus Heights,"{'latitude': 38.68208, 'longitude': -121.26492}",1565186994
Citrus Heights,"{'latitude': 38.68204, 'longitude': -121.26498}",1565132684
Arden Town,"{'latitude': 38.63477, 'longitude': -121.38264}",1565130376
Arden Town,"{'latitude': 38.60327, 'longitude': -121.38665}",1565129881
Arden Town,"{'latitude': 38.60119, 'longitude': -121.39217}",1565129793
Arden Town,"{'latitude': 38.59644, 'longitude': -121.41825}",1565124905
Sacramento,"{'latitude': 38.59687, 'longitude': -121.43015}",1565121052
Sacramento,"{'latitude': 38.62423, 'longitude': -121.41644}",1565117116
Citrus Heights,"{'latitude': 38.68206, 'longitude': -121.26478}",1565100949
Citrus Heights,"{'latitude': 38.6821, 'longitude': -121.26498}",1565078299
Citrus Heights,"{'latitude': 38.68202, 'longitude': -121.26501}",1565060846
Citrus Heights,"{'latitude': 38.679, 'longitude': -121.26184}",1565058213
Citrus Heights,"{'latitude': 38.68208, 'longitude': -121.26487}",1565009947
Citrus Heights,"{'latitude': 38.68212, 'longitude': -121.26492}",1564956247
Citrus Heights,"{'latitude': 38.67856, 'longitude': -121.26697}",1564955568
Sacramento,"{'latitude': 38.55488, 'longitude': -121.45523}",1564936428
Sacramento,"{'latitude': 38.55488, 'longitude': -121.45517}",1564924547
Sacramento,"{'latitude': 38.55494, 'longitude': -121.45505}",1564914891
Sacramento,"{'latitude': 38.55446, 'longitude': -121.45499}",1564899079
Sacramento,"{'latitude': 38.56224, 'longitude': -121.49417}",1564870692
Sacramento,"{'latitude': 38.57883, 'longitude': -121.49898}",1564869850
Sacramento,"{'latitude': 38.58217, 'longitude': -121.50604}",1564860619
Sacramento,"{'latitude': 38.57999, 'longitude': -121.5059}",1564859786
Sacramento,"{'latitude': 38.58074, 'longitude': -121.49542}",1564848938
Citrus Heights,"{'latitude': 38.67897, 'longitude': -121.32069}",1564847479
Citrus Heights,"{'latitude': 38.68218, 'longitude': -121.26499}",1564839288
Citrus Heights,"{'latitude': 38.68212, 'longitude': -121.26494}",1564809983
Folsom,"{'latitude': 38.66422, 'longitude': -121.1839}",1564806121
Folsom,"{'latitude': 38.6507, 'longitude': -121.12051}",1564802063
Folsom,"{'latitude': 38.65622, 'longitude': -121.12422}",1564797434
Folsom,"{'latitude': 38.66702, 'longitude': -121.14437}",1564793977
Folsom,"{'latitude': 38.6679, 'longitude': -121.14601}",1564793959
Citrus Heights,"{'latitude': 38.68218, 'longitude': -121.26493}",1564784137
Citrus Heights,"{'latitude': 38.67853, 'longitude': -121.26244}",1564783086
Citrus Heights,"{'latitude': 38.67836, 'longitude': -121.27222}",1564782972
Citrus Heights,"{'latitude': 38.6782, 'longitude': -121.29855}",1564782772
Citrus Heights,"{'latitude': 38.67823, 'longitude': -121.31032}",1564782599
Citrus Heights,"{'latitude': 38.67856, 'longitude': -121.26633}",1564780767
Orangevale,"{'latitude': 38.67876, 'longitude': -121.25105}",1564780682
Folsom,"{'latitude': 38.66997, 'longitude': -121.16017}",1564776093
Folsom,"{'latitude': 38.67016, 'longitude': -121.16325}",1564775251
Folsom,"{'latitude': 38.67018, 'longitude': -121.16963}",1564768931
Citrus Heights,"{'latitude': 38.67893, 'longitude': -121.26696}",1564767976
Carmichael,"{'latitude': 38.66395, 'longitude': -121.30857}",1564766705
Citrus Heights,"{'latitude': 38.67951, 'longitude': -121.26992}",1564765139
Citrus Heights,"{'latitude': 38.68213, 'longitude': -121.26491}",1564758198
Citrus Heights,"{'latitude': 38.68214, 'longitude': -121.26495}",1564744776
Citrus Heights,"{'latitude': 38.68201, 'longitude': -121.26511}",1564728413
Orangevale,"{'latitude': 38.67836, 'longitude': -121.21246}",1564727480
Folsom,"{'latitude': 38.67039, 'longitude': -121.16944}",1564722513
Folsom,"{'latitude': 38.65081, 'longitude': -121.12107}",1564717719
El Dorado Hills,"{'latitude': 38.65061, 'longitude': -121.06667}",1564716961
Citrus Heights,"{'latitude': 38.68202, 'longitude': -121.26503}",1564662251
Citrus Heights,"{'latitude': 38.68201, 'longitude': -121.26507}",1564641171
Citrus Heights,"{'latitude': 38.67942, 'longitude': -121.32071}",1564636144
Sacramento,"{'latitude': 38.58028, 'longitude': -121.50579}",1564627870
Citrus Heights,"{'latitude': 38.67859, 'longitude': -121.26234}",1564620237
Citrus Heights,"{'latitude': 38.68207, 'longitude': -121.26504}",1564577921
Citrus Heights,"{'latitude': 38.68212, 'longitude': -121.26495}",1564557018
Citrus Heights,"{'latitude': 38.68506, 'longitude': -121.26488}",1564551290
Citrus Heights,"{'latitude': 38.6789, 'longitude': -121.26221}",1564550551
Citrus Heights,"{'latitude': 38.67959, 'longitude': -121.32126}",1564550228
Sacramento,"{'latitude': 38.63083, 'longitude': -121.39965}",1564549821
Sacramento,"{'latitude': 38.57405, 'longitude': -121.48388}",1564545951
Citrus Heights,"{'latitude': 38.67864, 'longitude': -121.32028}",1564542045
Citrus Heights,"{'latitude': 38.67849, 'longitude': -121.27123}",1564541743
Citrus Heights,"{'latitude': 38.68215, 'longitude': -121.26491}",1564503644
Citrus Heights,"{'latitude': 38.68211, 'longitude': -121.2649}",1564493050
Citrus Heights,"{'latitude': 38.68211, 'longitude': -121.26494}",1564464421
Citrus Heights,"{'latitude': 38.67822, 'longitude': -121.29285}",1564463349
Sacramento,"{'latitude': 38.63492, 'longitude': -121.49796}",1564462515
Sacramento,"{'latitude': 38.58009, 'longitude': -121.5059}",1564449398
Citrus Heights,"{'latitude': 38.68206, 'longitude': -121.26508}",1564409318
Citrus Heights,"{'latitude': 38.68203, 'longitude': -121.26499}",1564368981
Folsom,"{'latitude': 38.64468, 'longitude': -121.12198}",1564366572
Folsom,"{'latitude': 38.67009, 'longitude': -121.15568}",1564364501
Folsom,"{'latitude': 38.66954, 'longitude': -121.16031}",1564362104
Citrus Heights,"{'latitude': 38.68215, 'longitude': -121.26497}",1564356389
Citrus Heights,"{'latitude': 38.68206, 'longitude': -121.26502}",1564320473
Citrus Heights,"{'latitude': 38.68203, 'longitude': -121.26488}",1564299152
Folsom,"{'latitude': 38.65551, 'longitude': -121.12237}",1564294900
Folsom,"{'latitude': 38.6477, 'longitude': -121.11513}",1564293278
Folsom,"{'latitude': 38.6564, 'longitude': -121.12428}",1564291593
El Dorado Hills,"{'latitude': 38.65129, 'longitude': -121.06323}",1564288414
Folsom,"{'latitude': 38.65042, 'longitude': -121.11798}",1564284455
Folsom,"{'latitude': 38.65407, 'longitude': -121.12171}",1564284392
Folsom,"{'latitude': 38.64754, 'longitude': -121.11507}",1564279551
Folsom,"{'latitude': 38.64674, 'longitude': -121.11761}",1564276048
Folsom,"{'latitude': 38.65002, 'longitude': -121.11794}",1564275335
Folsom,"{'latitude': 38.65062, 'longitude': -121.12027}",1564273531
Folsom,"{'latitude': 38.65662, 'longitude': -121.12656}",1564272705
Folsom,"{'latitude': 38.67027, 'longitude': -121.1693}",1564263979
Rancho Cordova,"{'latitude': 38.57049, 'longitude': -121.32686}",1564263130
Sacramento,"{'latitude': 38.58008, 'longitude': -121.50586}",1564245822
Folsom,"{'latitude': 38.68613, 'longitude': -121.17924}",1564241479
Orangevale,"{'latitude': 38.67846, 'longitude': -121.22596}",1564240609
Citrus Heights,"{'latitude': 38.67905, 'longitude': -121.26533}",1564240014
Citrus Heights,"{'latitude': 38.68211, 'longitude': -121.26496}",1564233936
Citrus Heights,"{'latitude': 38.68202, 'longitude': -121.26508}",1564171107
Citrus Heights,"{'latitude': 38.6783, 'longitude': -121.27229}",1564170652
Citrus Heights,"{'latitude': 38.67807, 'longitude': -121.28586}",1564170530
Citrus Heights,"{'latitude': 38.69958, 'longitude': -121.31233}",1564170034
Citrus Heights,"{'latitude': 38.68642, 'longitude': -121.30893}",1564168903
Citrus Heights,"{'latitude': 38.6783, 'longitude': -121.27552}",1564168566
Citrus Heights,"{'latitude': 38.68213, 'longitude': -121.26502}",1564162625
Orangevale,"{'latitude': 38.67873, 'longitude': -121.24511}",1564162255
Orangevale,"{'latitude': 38.67899, 'longitude': -121.22711}",1564160903
Citrus Heights,"{'latitude': 38.68226, 'longitude': -121.26494}",1564156938
Citrus Heights,"{'latitude': 38.6821, 'longitude': -121.26499}",1564148021
Citrus Heights,"{'latitude': 38.68209, 'longitude': -121.26489}",1564139114
Citrus Heights,"{'latitude': 38.68211, 'longitude': -121.26499}",1564121216
Folsom,"{'latitude': 38.66996, 'longitude': -121.16923}",1564117417
Folsom,"{'latitude': 38.65604, 'longitude': -121.12321}",1564112100
Folsom,"{'latitude': 38.67004, 'longitude': -121.15332}",1564111147
Folsom,"{'latitude': 38.66449, 'longitude': -121.13682}",1564107503
Folsom,"{'latitude': 38.68993, 'longitude': -121.11976}",1564106597
Folsom,"{'latitude': 38.65031, 'longitude': -121.11834}",1564103091
Citrus Heights,"{'latitude': 38.67841, 'longitude': -121.27588}",1564101310
Citrus Heights,"{'latitude': 38.68204, 'longitude': -121.26506}",1564082085
Fair Oaks,"{'latitude': 38.67846, 'longitude': -121.26206}",1564080863
Citrus Heights,"{'latitude': 38.67824, 'longitude': -121.27199}",1564080703
Citrus Heights,"{'latitude': 38.67959, 'longitude': -121.32128}",1564080409
Citrus Heights,"{'latitude': 38.681, 'longitude': -121.32537}",1564080375
Arden Town,"{'latitude': 38.59616, 'longitude': -121.41786}",1564079625
Sacramento,"{'latitude': 38.59681, 'longitude': -121.43023}",1564075921
Citrus Heights,"{'latitude': 38.68115, 'longitude': -121.33306}",1564074515
Citrus Heights,"{'latitude': 38.67831, 'longitude': -121.29183}",1564074205
Citrus Heights,"{'latitude': 38.67833, 'longitude': -121.28386}",1564074143
Citrus Heights,"{'latitude': 38.68218, 'longitude': -121.26502}",1564067008
Citrus Heights,"{'latitude': 38.68209, 'longitude': -121.26493}",1564058720
Citrus Heights,"{'latitude': 38.68208, 'longitude': -121.26502}",1564032125
Citrus Heights,"{'latitude': 38.67946, 'longitude': -121.3209}",1564031245
Foothill Farms,"{'latitude': 38.66563, 'longitude': -121.35481}",1564031059
Sacramento,"{'latitude': 38.63237, 'longitude': -121.50266}",1564030604
Sacramento,"{'latitude': 38.58021, 'longitude': -121.5055}",1564024531
Citrus Heights,"{'latitude': 38.67893, 'longitude': -121.26537}",1564015157
Citrus Heights,"{'latitude': 38.68201, 'longitude': -121.26502}",1563971587
Citrus Heights,"{'latitude': 38.68207, 'longitude': -121.26494}",1563961425
Citrus Heights,"{'latitude': 38.68204, 'longitude': -121.26496}",1563936441
Folsom,"{'latitude': 38.6701, 'longitude': -121.17085}",1563932925
Folsom,"{'latitude': 38.68334, 'longitude': -121.18336}",1563928034
Orangevale,"{'latitude': 38.67819, 'longitude': -121.20311}",1563927817
Citrus Heights,"{'latitude': 38.6842, 'longitude': -121.26259}",1563927266
Citrus Heights,"{'latitude': 38.68212, 'longitude': -121.26506}",1563919767
Citrus Heights,"{'latitude': 38.68009, 'longitude': -121.26227}",1563919608
Citrus Heights,"{'latitude': 38.67802, 'longitude': -121.28321}",1563917622
Citrus Heights,"{'latitude': 38.67847, 'longitude': -121.26929}",1563916704
Citrus Heights,"{'latitude': 38.68206, 'longitude': -121.26505}",1563908814
Citrus Heights,"{'latitude': 38.67944, 'longitude': -121.29281}",1563906142
Citrus Heights,"{'latitude': 38.68222, 'longitude': -121.2651}",1563901770
Citrus Heights,"{'latitude': 38.68205, 'longitude': -121.26497}",1563885926
Citrus Heights,"{'latitude': 38.68206, 'longitude': -121.26496}",1563799170
Citrus Heights,"{'latitude': 38.68214, 'longitude': -121.26495}",1563742033
Citrus Heights,"{'latitude': 38.68202, 'longitude': -121.26496}",1563717991
Dixon,"{'latitude': 38.50021, 'longitude': -121.79098}",1563680907
Fairfield,"{'latitude': 38.29915, 'longitude': -122.03379}",1563679959
Vallejo,"{'latitude': 38.06911, 'longitude': -122.22622}",1563678868
San Francisco,"{'latitude': 37.80374, 'longitude': -122.40191}",1563670551
San Francisco,"{'latitude': 37.7974, 'longitude': -122.39558}",1563664512
San Francisco,"{'latitude': 37.7817, 'longitude': -122.38899}",1563662826
San Francisco,"{'latitude': 37.78049, 'longitude': -122.39069}",1563662751
San Francisco,"{'latitude': 37.77835, 'longitude': -122.38951}",1563655065
Citrus Heights,"{'latitude': 38.68202, 'longitude': -121.26486}",1562904660
Citrus Heights,"{'latitude': 38.70657, 'longitude': -121.29083}",1562904000
Foothill Farms,"{'latitude': 38.70601, 'longitude': -121.32725}",1562903748
Roseville,"{'latitude': 38.764, 'longitude': -121.3123}",1562903246
Roseville,"{'latitude': 38.78966, 'longitude': -121.2828}",1562901158
Roseville,"{'latitude': 38.7596, 'longitude': -121.30939}",1562899916
Sabre City,"{'latitude': 38.75179, 'longitude': -121.34589}",1562899336
Roseville,"{'latitude': 38.79545, 'longitude': -121.292}",1562897814
Roseville,"{'latitude': 38.74434, 'longitude': -121.26745}",1562893531
Citrus Heights,"{'latitude': 38.68133, 'longitude': -121.27195}",1562892574
Citrus Heights,"{'latitude': 38.68214, 'longitude': -121.26493}",1562879145
Citrus Heights,"{'latitude': 38.68202, 'longitude': -121.26497}",1562855603
Citrus Heights,"{'latitude': 38.68206, 'longitude': -121.26498}",1562831391
Citrus Heights,"{'latitude': 38.68266, 'longitude': -121.26238}",1562828849
Folsom,"{'latitude': 38.6842, 'longitude': -121.17954}",1562821680
Sacramento,"{'latitude': 38.57339, 'longitude': -121.46739}",1562819717
Citrus Heights,"{'latitude': 38.67813, 'longitude': -121.31839}",1562805611
Citrus Heights,"{'latitude': 38.68216, 'longitude': -121.26498}",1562794390
Fair Oaks,"{'latitude': 38.67845, 'longitude': -121.26212}",1562792721
Citrus Heights,"{'latitude': 38.67946, 'longitude': -121.27091}",1562790115
Citrus Heights,"{'latitude': 38.67603, 'longitude': -121.2727}",1562788414
Citrus Heights,"{'latitude': 38.68204, 'longitude': -121.26487}",1562780139
Citrus Heights,"{'latitude': 38.68208, 'longitude': -121.26487}",1562765727
Citrus Heights,"{'latitude': 38.68218, 'longitude': -121.26497}",1562680286
Citrus Heights,"{'latitude': 38.68198, 'longitude': -121.26499}",1562658109
Sacramento,"{'latitude': 38.63941, 'longitude': -121.42099}",1562654788
Sacramento,"{'latitude': 38.58126, 'longitude': -121.4979}",1562647972
Sacramento,"{'latitude': 38.57295, 'longitude': -121.46786}",1562643674
Citrus Heights,"{'latitude': 38.67838, 'longitude': -121.28397}",1562633108
Citrus Heights,"{'latitude': 38.6813, 'longitude': -121.26244}",1562632848
Citrus Heights,"{'latitude': 38.68497, 'longitude': -121.26491}",1562632693
Citrus Heights,"{'latitude': 38.68208, 'longitude': -121.26507}",1562592067
Citrus Heights,"{'latitude': 38.68203, 'longitude': -121.26503}",1562543674
Roseville,"{'latitude': 38.7894, 'longitude': -121.28253}",1562541581
Roseville,"{'latitude': 38.79073, 'longitude': -121.28927}",1562538849
Roseville,"{'latitude': 38.77329, 'longitude': -121.26175}",1562536501
Citrus Heights,"{'latitude': 38.68204, 'longitude': -121.26488}",1562504498
Citrus Heights,"{'latitude': 38.68214, 'longitude': -121.26493}",1562469017
Carmichael,"{'latitude': 38.63897, 'longitude': -121.33284}",1562467865
Carmichael,"{'latitude': 38.639, 'longitude': -121.33702}",1562467831
Rancho Cordova,"{'latitude': 38.6216, 'longitude': -121.26745}",1562466008
Rancho Cordova,"{'latitude': 38.61504, 'longitude': -121.26917}",1562465819
Fair Oaks,"{'latitude': 38.64149, 'longitude': -121.22553}",1562465525
Fair Oaks,"{'latitude': 38.64582, 'longitude': -121.22542}",1562465488
Rancho Cordova,"{'latitude': 38.58413, 'longitude': -121.28422}",1562464081
Rancho Cordova,"{'latitude': 38.58162, 'longitude': -121.28365}",1562463054
Rancho Cordova,"{'latitude': 38.5747, 'longitude': -121.304}",1562462779
Rancho Cordova,"{'latitude': 38.6164, 'longitude': -121.26922}",1562457390
Rancho Cordova,"{'latitude': 38.61531, 'longitude': -121.26902}",1562455883
Rancho Cordova,"{'latitude': 38.61873, 'longitude': -121.2682}",1562452902
Rancho Cordova,"{'latitude': 38.59406, 'longitude': -121.28514}",1562451708
Rancho Cordova,"{'latitude': 38.56837, 'longitude': -121.33128}",1562450693
Sacramento,"{'latitude': 38.57323, 'longitude': -121.4677}",1562439610
Sacramento,"{'latitude': 38.60583, 'longitude': -121.43291}",1562429792
Citrus Heights,"{'latitude': 38.6783, 'longitude': -121.29242}",1562429079
Citrus Heights,"{'latitude': 38.67812, 'longitude': -121.27565}",1562428965
Citrus Heights,"{'latitude': 38.68216, 'longitude': -121.26496}",1562424519
Citrus Heights,"{'latitude': 38.68207, 'longitude': -121.26498}",1562416674
Citrus Heights,"{'latitude': 38.68207, 'longitude': -121.26499}",1562333581
