city,timestamp,latitude,longitude
Orangevale,2019-08-02 06:31:20, 38.67836,  -121.21246
Folsom,2019-08-02 05:08:33, 38.67039,  -121.16944
Folsom,2019-08-02 03:48:39, 38.65081,  -121.12107
El Dorado Hills,2019-08-02 03:36:01, 38.65061,  -121.06667
Citrus Heights,2019-08-01 12:24:11, 38.68202,  -121.26503
Citrus Heights,2019-08-01 06:32:51, 38.68201,  -121.26507
Citrus Heights,2019-08-01 05:09:04, 38.67942,  -121.32071
Sacramento,2019-08-01 02:51:10, 38.58028,  -121.50579
Citrus Heights,2019-08-01 00:43:57, 38.67859,  -121.26234
Citrus Heights,2019-07-31 12:58:41, 38.68207,  -121.26504
Citrus Heights,2019-07-31 07:10:18, 38.68212,  -121.26495
Citrus Heights,2019-07-31 05:34:50, 38.68506,  -121.26488
Citrus Heights,2019-07-31 05:22:31, 38.6789,  -121.26221
Citrus Heights,2019-07-31 05:17:08, 38.67959,  -121.32126
Sacramento,2019-07-31 05:10:21, 38.63083,  -121.39965
Sacramento,2019-07-31 04:05:51, 38.57405,  -121.48388
Citrus Heights,2019-07-31 03:00:45, 38.67864,  -121.32028
Citrus Heights,2019-07-31 02:55:43, 38.67849,  -121.27123
Citrus Heights,2019-07-30 16:20:44, 38.68215,  -121.26491
Citrus Heights,2019-07-30 13:24:10, 38.68211,  -121.2649
Citrus Heights,2019-07-30 05:27:01, 38.68211,  -121.26494
Citrus Heights,2019-07-30 05:09:09, 38.67822,  -121.29285
Sacramento,2019-07-30 04:55:15, 38.63492,  -121.49796
Sacramento,2019-07-30 01:16:38, 38.58009,  -121.5059
Citrus Heights,2019-07-29 14:08:38, 38.68206,  -121.26508
Citrus Heights,2019-07-29 02:56:21, 38.68203,  -121.26499
Folsom,2019-07-29 02:16:12, 38.64468,  -121.12198
Folsom,2019-07-29 01:41:41, 38.67009,  -121.15568
Folsom,2019-07-29 01:01:44, 38.66954,  -121.16031
Citrus Heights,2019-07-28 23:26:29, 38.68215,  -121.26497
Citrus Heights,2019-07-28 13:27:53, 38.68206,  -121.26502
Citrus Heights,2019-07-28 07:32:32, 38.68203,  -121.26488
Folsom,2019-07-28 06:21:40, 38.65551,  -121.12237
Folsom,2019-07-28 05:54:38, 38.6477,  -121.11513
Folsom,2019-07-28 05:26:33, 38.6564,  -121.12428
El Dorado Hills,2019-07-28 04:33:34, 38.65129,  -121.06323
Folsom,2019-07-28 03:27:35, 38.65042,  -121.11798
Folsom,2019-07-28 03:26:32, 38.65407,  -121.12171
Folsom,2019-07-28 02:05:51, 38.64754,  -121.11507
Folsom,2019-07-28 01:07:28, 38.64674,  -121.11761
Folsom,2019-07-28 00:55:35, 38.65002,  -121.11794
Folsom,2019-07-28 00:25:31, 38.65062,  -121.12027
Folsom,2019-07-28 00:11:45, 38.65662,  -121.12656
Folsom,2019-07-27 21:46:19, 38.67027,  -121.1693
Rancho Cordova,2019-07-27 21:32:10, 38.57049,  -121.32686
Sacramento,2019-07-27 16:43:42, 38.58008,  -121.50586
Folsom,2019-07-27 15:31:19, 38.68613,  -121.17924
Orangevale,2019-07-27 15:16:49, 38.67846,  -121.22596
Citrus Heights,2019-07-27 15:06:54, 38.67905,  -121.26533
Citrus Heights,2019-07-27 13:25:36, 38.68211,  -121.26496
Citrus Heights,2019-07-26 19:58:27, 38.68202,  -121.26508
Citrus Heights,2019-07-26 19:50:52, 38.6783,  -121.27229
Citrus Heights,2019-07-26 19:48:50, 38.67807,  -121.28586
Citrus Heights,2019-07-26 19:40:34, 38.69958,  -121.31233
Citrus Heights,2019-07-26 19:21:43, 38.68642,  -121.30893
Citrus Heights,2019-07-26 19:16:06, 38.6783,  -121.27552
Citrus Heights,2019-07-26 17:37:05, 38.68213,  -121.26502
Orangevale,2019-07-26 17:30:55, 38.67873,  -121.24511
Orangevale,2019-07-26 17:08:23, 38.67899,  -121.22711
Citrus Heights,2019-07-26 16:02:18, 38.68226,  -121.26494
Citrus Heights,2019-07-26 13:33:41, 38.6821,  -121.26499
Citrus Heights,2019-07-26 11:05:14, 38.68209,  -121.26489
Citrus Heights,2019-07-26 06:06:56, 38.68211,  -121.26499
Folsom,2019-07-26 05:03:37, 38.66996,  -121.16923
Folsom,2019-07-26 03:35:00, 38.65604,  -121.12321
Folsom,2019-07-26 03:19:07, 38.67004,  -121.15332
Folsom,2019-07-26 02:18:23, 38.66449,  -121.13682
Folsom,2019-07-26 02:03:17, 38.68993,  -121.11976
Folsom,2019-07-26 01:04:51, 38.65031,  -121.11834
Citrus Heights,2019-07-26 00:35:10, 38.67841,  -121.27588
Citrus Heights,2019-07-25 19:14:45, 38.68204,  -121.26506
Fair Oaks,2019-07-25 18:54:23, 38.67846,  -121.26206
Citrus Heights,2019-07-25 18:51:43, 38.67824,  -121.27199
Citrus Heights,2019-07-25 18:46:49, 38.67959,  -121.32128
Citrus Heights,2019-07-25 18:46:15, 38.681,  -121.32537
Arden Town,2019-07-25 18:33:45, 38.59616,  -121.41786
Sacramento,2019-07-25 17:32:01, 38.59681,  -121.43023
Citrus Heights,2019-07-25 17:08:35, 38.68115,  -121.33306
Citrus Heights,2019-07-25 17:03:25, 38.67831,  -121.29183
Citrus Heights,2019-07-25 17:02:23, 38.67833,  -121.28386
Citrus Heights,2019-07-25 15:03:28, 38.68218,  -121.26502
Citrus Heights,2019-07-25 12:45:20, 38.68209,  -121.26493
Citrus Heights,2019-07-25 05:22:05, 38.68208,  -121.26502
Citrus Heights,2019-07-25 05:07:25, 38.67946,  -121.3209
Foothill Farms,2019-07-25 05:04:19, 38.66563,  -121.35481
Sacramento,2019-07-25 04:56:44, 38.63237,  -121.50266
Sacramento,2019-07-25 03:15:31, 38.58021,  -121.5055
Citrus Heights,2019-07-25 00:39:17, 38.67893,  -121.26537
Citrus Heights,2019-07-24 12:33:07, 38.68201,  -121.26502
Citrus Heights,2019-07-24 09:43:45, 38.68207,  -121.26494
Citrus Heights,2019-07-24 02:47:21, 38.68204,  -121.26496
Folsom,2019-07-24 01:48:45, 38.6701,  -121.17085
Folsom,2019-07-24 00:27:14, 38.68334,  -121.18336
Orangevale,2019-07-24 00:23:37, 38.67819,  -121.20311
Citrus Heights,2019-07-24 00:14:26, 38.6842,  -121.26259
Citrus Heights,2019-07-23 22:09:27, 38.68212,  -121.26506
Citrus Heights,2019-07-23 22:06:48, 38.68009,  -121.26227
Citrus Heights,2019-07-23 21:33:42, 38.67802,  -121.28321
Citrus Heights,2019-07-23 21:18:24, 38.67847,  -121.26929
Citrus Heights,2019-07-23 19:06:54, 38.68206,  -121.26505
Citrus Heights,2019-07-23 18:22:22, 38.67944,  -121.29281
Citrus Heights,2019-07-23 17:09:30, 38.68222,  -121.2651
Citrus Heights,2019-07-23 12:45:26, 38.68205,  -121.26497
Citrus Heights,2019-07-22 12:39:30, 38.68206,  -121.26496
Citrus Heights,2019-07-21 20:47:13, 38.68214,  -121.26495
Citrus Heights,2019-07-21 14:06:31, 38.68202,  -121.26496
Dixon,2019-07-21 03:48:27, 38.50021,  -121.79098
Fairfield,2019-07-21 03:32:39, 38.29915,  -122.03379
Vallejo,2019-07-21 03:14:28, 38.06911,  -122.22622
San Francisco,2019-07-21 00:55:51, 37.80374,  -122.40191
San Francisco,2019-07-20 23:15:12, 37.7974,  -122.39558
San Francisco,2019-07-20 22:47:06, 37.7817,  -122.38899
San Francisco,2019-07-20 22:45:51, 37.78049,  -122.39069
San Francisco,2019-07-20 20:37:45, 37.77835,  -122.38951
Citrus Heights,2019-07-12 04:11:00, 38.68202,  -121.26486
Citrus Heights,2019-07-12 04:00:00, 38.70657,  -121.29083
Foothill Farms,2019-07-12 03:55:48, 38.70601,  -121.32725
Roseville,2019-07-12 03:47:26, 38.764,  -121.3123
Roseville,2019-07-12 03:12:38, 38.78966,  -121.2828
Roseville,2019-07-12 02:51:56, 38.7596,  -121.30939
Sabre City,2019-07-12 02:42:16, 38.75179,  -121.34589
Roseville,2019-07-12 02:16:54, 38.79545,  -121.292
Roseville,2019-07-12 01:05:31, 38.74434,  -121.26745
Citrus Heights,2019-07-12 00:49:34, 38.68133,  -121.27195
Citrus Heights,2019-07-11 21:05:45, 38.68214,  -121.26493
Citrus Heights,2019-07-11 14:33:23, 38.68202,  -121.26497
Citrus Heights,2019-07-11 07:49:51, 38.68206,  -121.26498
Citrus Heights,2019-07-11 07:07:29, 38.68266,  -121.26238
Folsom,2019-07-11 05:08:00, 38.6842,  -121.17954
Sacramento,2019-07-11 04:35:17, 38.57339,  -121.46739
Citrus Heights,2019-07-11 00:40:11, 38.67813,  -121.31839
Citrus Heights,2019-07-10 21:33:10, 38.68216,  -121.26498
Fair Oaks,2019-07-10 21:05:21, 38.67845,  -121.26212
Citrus Heights,2019-07-10 20:21:55, 38.67946,  -121.27091
Citrus Heights,2019-07-10 19:53:34, 38.67603,  -121.2727
Citrus Heights,2019-07-10 17:35:39, 38.68204,  -121.26487
Citrus Heights,2019-07-10 13:35:27, 38.68208,  -121.26487
Citrus Heights,2019-07-09 13:51:26, 38.68218,  -121.26497
Citrus Heights,2019-07-09 07:41:49, 38.68198,  -121.26499
Sacramento,2019-07-09 06:46:28, 38.63941,  -121.42099
Sacramento,2019-07-09 04:52:52, 38.58126,  -121.4979
Sacramento,2019-07-09 03:41:14, 38.57295,  -121.46786
Citrus Heights,2019-07-09 00:45:08, 38.67838,  -121.28397
Citrus Heights,2019-07-09 00:40:48, 38.6813,  -121.26244
Citrus Heights,2019-07-09 00:38:13, 38.68497,  -121.26491
Citrus Heights,2019-07-08 13:21:07, 38.68208,  -121.26507
Citrus Heights,2019-07-07 23:54:34, 38.68203,  -121.26503
Roseville,2019-07-07 23:19:41, 38.7894,  -121.28253
Roseville,2019-07-07 22:34:09, 38.79073,  -121.28927
Roseville,2019-07-07 21:55:01, 38.77329,  -121.26175
Citrus Heights,2019-07-07 13:01:38, 38.68204,  -121.26488
Citrus Heights,2019-07-07 03:10:17, 38.68214,  -121.26493
Carmichael,2019-07-07 02:51:05, 38.63897,  -121.33284
Carmichael,2019-07-07 02:50:31, 38.639,  -121.33702
Rancho Cordova,2019-07-07 02:20:08, 38.6216,  -121.26745
Rancho Cordova,2019-07-07 02:16:59, 38.61504,  -121.26917
Fair Oaks,2019-07-07 02:12:05, 38.64149,  -121.22553
Fair Oaks,2019-07-07 02:11:28, 38.64582,  -121.22542
Rancho Cordova,2019-07-07 01:48:01, 38.58413,  -121.28422
Rancho Cordova,2019-07-07 01:30:54, 38.58162,  -121.28365
Rancho Cordova,2019-07-07 01:26:19, 38.5747,  -121.304
Rancho Cordova,2019-07-06 23:56:30, 38.6164,  -121.26922
Rancho Cordova,2019-07-06 23:31:23, 38.61531,  -121.26902
Rancho Cordova,2019-07-06 22:41:42, 38.61873,  -121.2682
Rancho Cordova,2019-07-06 22:21:48, 38.59406,  -121.28514
Rancho Cordova,2019-07-06 22:04:53, 38.56837,  -121.33128
Sacramento,2019-07-06 19:00:10, 38.57323,  -121.4677
Sacramento,2019-07-06 16:16:32, 38.60583,  -121.43291
Citrus Heights,2019-07-06 16:04:39, 38.6783,  -121.29242
Citrus Heights,2019-07-06 16:02:45, 38.67812,  -121.27565
Citrus Heights,2019-07-06 14:48:39, 38.68216,  -121.26496
Citrus Heights,2019-07-06 12:37:54, 38.68207,  -121.26498
Citrus Heights,2019-07-05 13:33:01, 38.68207,  -121.26499
Carmichael,2019-07-04 23:44:15, 38.63215,  -121.3364
Carmichael,2019-07-04 23:17:57, 38.63788,  -121.33025
Fair Oaks,2019-07-04 23:11:25, 38.653,  -121.29176
Fair Oaks,2019-07-04 23:08:35, 38.65297,  -121.27229
Citrus Heights,2019-07-04 23:03:38, 38.66531,  -121.2626
Citrus Heights,2019-07-04 23:00:15, 38.68407,  -121.26274
Citrus Heights,2019-07-04 14:29:30, 38.68208,  -121.26496
Citrus Heights,2019-07-04 11:42:49, 38.68206,  -121.26493
Orangevale,2019-07-04 06:03:23, 38.67872,  -121.24261
Folsom,2019-07-04 04:25:53, 38.67036,  -121.1696
Natoma,2019-07-04 03:48:44, 38.62884,  -121.21877
Citrus Heights,2019-07-04 03:15:56, 38.67852,  -121.2925
Citrus Heights,2019-07-04 02:56:21, 38.70735,  -121.30907
Citrus Heights,2019-07-04 02:26:49, 38.66439,  -121.27055
Orangevale,2019-07-04 02:11:47, 38.67853,  -121.22494
Folsom,2019-07-04 01:37:16, 38.65519,  -121.17822
Citrus Heights,2019-07-03 14:14:26, 38.68203,  -121.26504
Citrus Heights,2019-07-03 11:18:25, 38.68199,  -121.26489
Citrus Heights,2019-07-03 05:28:13, 38.68211,  -121.26488
Citrus Heights,2019-07-02 22:49:00, 38.68199,  -121.26498
Citrus Heights,2019-07-02 15:55:57, 38.68217,  -121.26492
Citrus Heights,2019-07-02 12:54:43, 38.68216,  -121.26495
Citrus Heights,2019-07-02 06:23:06, 38.68203,  -121.26507
Sacramento,2019-07-02 03:27:12, 38.57295,  -121.46741
Citrus Heights,2019-07-02 00:55:25, 38.6782,  -121.28339
Orangevale,2019-07-02 00:50:56, 38.68372,  -121.26243
Citrus Heights,2019-07-01 14:30:27, 38.68198,  -121.26493
Citrus Heights,2019-06-30 21:47:17, 38.68201,  -121.26513
Citrus Heights,2019-06-30 20:47:44, 38.71178,  -121.25413
Roseville,2019-06-30 20:32:31, 38.7624,  -121.25518
Citrus Heights,2019-06-30 18:01:39, 38.70768,  -121.27139
Citrus Heights,2019-06-30 14:32:02, 38.68259,  -121.26403
Citrus Heights,2019-06-30 10:14:49, 38.68211,  -121.26495
Citrus Heights,2019-06-29 22:20:40, 38.6821,  -121.2649
Citrus Heights,2019-06-29 22:00:49, 38.67816,  -121.30221
Citrus Heights,2019-06-29 21:58:52, 38.67969,  -121.3217
Sacramento,2019-06-29 21:26:11, 38.57824,  -121.46475
Sacramento,2019-06-29 19:10:11, 38.57299,  -121.46793
Sacramento,2019-06-29 16:17:11, 38.57268,  -121.46744
Sacramento,2019-06-29 16:12:01, 38.60689,  -121.43165
Citrus Heights,2019-06-29 15:44:35, 38.67853,  -121.2668
Citrus Heights,2019-06-29 14:09:36, 38.68202,  -121.26505
Citrus Heights,2019-06-29 10:25:09, 38.68205,  -121.26498
Citrus Heights,2019-06-29 02:29:55, 38.68216,  -121.2649
Citrus Heights,2019-06-29 02:03:34, 38.67861,  -121.267
Citrus Heights,2019-06-29 01:59:57, 38.67893,  -121.27072
Citrus Heights,2019-06-28 19:57:23, 38.68224,  -121.26479
Citrus Heights,2019-06-28 19:28:26, 38.67814,  -121.30829
Citrus Heights,2019-06-28 19:24:52, 38.69914,  -121.30894
Citrus Heights,2019-06-28 19:24:22, 38.69905,  -121.31175
Citrus Heights,2019-06-28 19:11:35, 38.68962,  -121.30903
Citrus Heights,2019-06-28 19:11:05, 38.68696,  -121.30871
Orangevale,2019-06-28 19:02:08, 38.67849,  -121.23881
Orangevale,2019-06-28 19:01:12, 38.67864,  -121.23409
Orangevale,2019-06-28 18:59:55, 38.67868,  -121.22505
Folsom,2019-06-28 18:44:17, 38.67829,  -121.17653
Folsom,2019-06-28 18:42:36, 38.67328,  -121.17196
Folsom,2019-06-28 16:58:17, 38.66997,  -121.17022
Citrus Heights,2019-06-28 15:18:13, 38.68198,  -121.26507
Citrus Heights,2019-06-28 12:19:56, 38.68214,  -121.26491
Citrus Heights,2019-06-28 03:57:09, 38.68214,  -121.26487
Folsom,2019-06-28 03:05:17, 38.68473,  -121.17886
Folsom,2019-06-28 02:25:42, 38.67042,  -121.1696
Folsom,2019-06-28 01:13:35, 38.68005,  -121.17556
Orangevale,2019-06-28 01:07:20, 38.67845,  -121.22605
Citrus Heights,2019-06-28 01:02:48, 38.68085,  -121.26267
Citrus Heights,2019-06-27 13:05:14, 38.68198,  -121.26496
Citrus Heights,2019-06-27 05:10:33, 38.68208,  -121.26499
Citrus Heights,2019-06-27 04:59:12, 38.67827,  -121.27194
Sacramento,2019-06-27 04:42:10, 38.58448,  -121.45789
Sacramento,2019-06-27 02:17:05, 38.57311,  -121.46785
Sacramento,2019-06-27 01:03:53, 38.59826,  -121.44221
Citrus Heights,2019-06-27 00:40:32, 38.67838,  -121.28398
Citrus Heights,2019-06-27 00:33:55, 38.67858,  -121.27126
Citrus Heights,2019-06-27 00:31:39, 38.67891,  -121.26512
Citrus Heights,2019-06-26 14:47:09, 38.68195,  -121.26504
Citrus Heights,2019-06-25 21:28:39, 38.6821,  -121.26489
Roseville,2019-06-25 20:38:26, 38.74438,  -121.26625
Citrus Heights,2019-06-25 19:03:33, 38.67828,  -121.28406
Citrus Heights,2019-06-25 11:41:08, 38.6819,  -121.26511
Citrus Heights,2019-06-25 08:55:24, 38.68188,  -121.26504
Citrus Heights,2019-06-25 05:50:40, 38.68201,  -121.26503
Foothill Farms,2019-06-25 05:00:39, 38.673,  -121.34677
Sacramento,2019-06-25 04:52:32, 38.59931,  -121.44127
Sacramento,2019-06-25 04:37:32, 38.57361,  -121.46738
Citrus Heights,2019-06-25 00:41:10, 38.6813,  -121.33206
Citrus Heights,2019-06-25 00:34:52, 38.68051,  -121.32283
Citrus Heights,2019-06-25 00:24:11, 38.68381,  -121.26255
Citrus Heights,2019-06-24 15:18:27, 38.68198,  -121.26496
Citrus Heights,2019-06-24 12:13:49, 38.68198,  -121.26503
Citrus Heights,2019-06-24 08:50:13, 38.68201,  -121.26491
Citrus Heights,2019-06-24 00:09:32, 38.68188,  -121.26504
Carmichael,2019-06-23 23:41:10, 38.63199,  -121.33683
Roseville,2019-06-23 22:14:29, 38.76811,  -121.26529
Rocklin,2019-06-23 18:23:23, 38.80057,  -121.20572
Citrus Heights,2019-06-23 12:52:09, 38.68215,  -121.26489
Citrus Heights,2019-06-23 04:27:48, 38.68209,  -121.26496
Citrus Heights,2019-06-23 03:25:41, 38.6716,  -121.27199
Gold River,2019-06-23 03:05:16, 38.6189,  -121.268
Folsom,2019-06-23 02:07:19, 38.65613,  -121.12419
El Dorado Hills,2019-06-23 01:48:04, 38.68851,  -121.03866
Folsom,2019-06-23 01:16:55, 38.64493,  -121.12313
Folsom,2019-06-23 01:15:49, 38.6459,  -121.12536
Folsom,2019-06-23 00:37:34, 38.68408,  -121.17896
Folsom,2019-06-22 23:44:22, 38.67004,  -121.17028
Folsom,2019-06-22 22:42:24, 38.65417,  -121.18157
Rancho Cordova,2019-06-22 22:27:21, 38.59384,  -121.28237
Rancho Cordova,2019-06-22 22:25:37, 38.57529,  -121.31534
Rosemont,2019-06-22 22:23:10, 38.56033,  -121.36296
Sacramento,2019-06-22 21:53:16, 38.56827,  -121.46708
Sacramento,2019-06-22 19:19:36, 38.57309,  -121.46795
Sacramento,2019-06-22 16:59:31, 38.57303,  -121.46796
Citrus Heights,2019-06-22 15:33:01, 38.68214,  -121.26494
Citrus Heights,2019-06-22 04:41:58, 38.68203,  -121.265
Citrus Heights,2019-06-21 20:57:07, 38.68207,  -121.26506
Citrus Heights,2019-06-21 20:22:03, 38.67838,  -121.27819
Citrus Heights,2019-06-21 20:15:06, 38.68729,  -121.30837
Citrus Heights,2019-06-21 19:42:42, 38.67838,  -121.29827
Folsom,2019-06-21 19:12:09, 38.67511,  -121.17386
Folsom,2019-06-21 18:28:25, 38.6702,  -121.16941
Folsom,2019-06-21 17:05:50, 38.68425,  -121.17966
Folsom,2019-06-21 17:04:31, 38.68033,  -121.19017
Citrus Heights,2019-06-21 16:52:35, 38.67819,  -121.28548
Citrus Heights,2019-06-21 16:51:42, 38.67831,  -121.29292
Citrus Heights,2019-06-21 16:45:58, 38.69974,  -121.31225
Citrus Heights,2019-06-21 14:38:48, 38.68201,  -121.26499
Citrus Heights,2019-06-21 08:44:45, 38.68204,  -121.26501
Citrus Heights,2019-06-20 20:09:32, 38.68212,  -121.26505
Citrus Heights,2019-06-20 19:10:52, 38.68106,  -121.29769
Citrus Heights,2019-06-20 18:55:31, 38.67256,  -121.27298
Citrus Heights,2019-06-20 16:48:21, 38.68212,  -121.26489
Citrus Heights,2019-06-20 12:50:45, 38.68206,  -121.26498
Citrus Heights,2019-06-20 05:30:19, 38.68203,  -121.265
Citrus Heights,2019-06-20 05:12:13, 38.67911,  -121.3209
Sacramento,2019-06-20 05:03:46, 38.61771,  -121.42028
Sacramento,2019-06-20 05:03:12, 38.61008,  -121.42724
Sacramento,2019-06-20 03:10:07, 38.57268,  -121.46806
Citrus Heights,2019-06-20 00:38:01, 38.67841,  -121.26697
Citrus Heights,2019-06-20 00:37:26, 38.67868,  -121.26412
Citrus Heights,2019-06-19 18:11:05, 38.68206,  -121.2649
Citrus Heights,2019-06-19 12:52:29, 38.68207,  -121.265
Citrus Heights,2019-06-19 10:39:31, 38.6821,  -121.26496
Citrus Heights,2019-06-18 14:19:08, 38.68206,  -121.265
Citrus Heights,2019-06-18 09:59:03, 38.68199,  -121.26498
Citrus Heights,2019-06-18 06:56:48, 38.68204,  -121.26503
Sacramento,2019-06-18 04:51:54, 38.58058,  -121.49816
Sacramento,2019-06-18 03:18:39, 38.57272,  -121.46819
Sacramento,2019-06-18 01:02:40, 38.5896,  -121.44643
Sacramento,2019-06-18 01:02:22, 38.5918,  -121.44565
Citrus Heights,2019-06-18 00:47:50, 38.67841,  -121.31993
Citrus Heights,2019-06-17 17:43:48, 38.68201,  -121.26498
Citrus Heights,2019-06-17 13:41:36, 38.68209,  -121.26494
Citrus Heights,2019-06-17 09:52:46, 38.68211,  -121.26496
Citrus Heights,2019-06-17 06:05:24, 38.6821,  -121.26488
Bel Marin Keys,2019-06-17 04:24:45, 38.08105,  -122.52128
Bel Marin Keys,2019-06-16 21:52:50, 38.07965,  -122.52317
Lucas Valley,2019-06-16 20:37:06, 38.03046,  -122.53737
Corte Madera,2019-06-16 20:28:48, 37.91602,  -122.5112
Marin City,2019-06-16 20:25:37, 37.86553,  -122.50719
San Francisco,2019-06-16 20:19:13, 37.80084,  -122.46951
San Francisco,2019-06-16 20:11:12, 37.77283,  -122.47342
Vacaville,2019-06-16 16:23:20, 38.32147,  -122.02689
Citrus Heights,2019-06-16 15:18:53, 38.67908,  -121.26541
Citrus Heights,2019-06-16 15:12:00, 38.68408,  -121.26338
Citrus Heights,2019-06-16 13:52:33, 38.6821,  -121.2649
Citrus Heights,2019-06-16 10:01:49, 38.68212,  -121.26488
Citrus Heights,2019-06-16 00:42:48, 38.68213,  -121.26491
Sacramento,2019-06-15 21:21:08, 38.581,  -121.49807
Sacramento,2019-06-15 19:01:52, 38.57283,  -121.46787
Sacramento,2019-06-15 16:15:17, 38.57303,  -121.46735
Citrus Heights,2019-06-15 16:01:46, 38.67944,  -121.32093
Citrus Heights,2019-06-15 15:10:05, 38.68225,  -121.26474
Citrus Heights,2019-06-15 11:10:57, 38.68216,  -121.26489
Citrus Heights,2019-06-14 17:52:29, 38.68218,  -121.26487
Citrus Heights,2019-06-14 14:05:42, 38.68207,  -121.26495
Citrus Heights,2019-06-14 09:22:05, 38.68207,  -121.26503
Citrus Heights,2019-06-13 23:11:01, 38.68212,  -121.26488
Citrus Heights,2019-06-13 22:37:52, 38.6781,  -121.29862
Citrus Heights,2019-06-13 22:05:46, 38.67831,  -121.28949
Citrus Heights,2019-06-13 21:35:04, 38.67287,  -121.27319
Citrus Heights,2019-06-13 21:33:33, 38.677,  -121.27223
Orangevale,2019-06-13 21:26:06, 38.67856,  -121.22544
Folsom,2019-06-13 20:56:16, 38.67041,  -121.16946
Folsom,2019-06-13 19:48:30, 38.67096,  -121.16503
Rancho Cordova,2019-06-13 19:11:20, 38.60706,  -121.27228
Citrus Heights,2019-06-13 18:49:22, 38.6785,  -121.3104
Citrus Heights,2019-06-13 12:59:46, 38.68218,  -121.26489
Citrus Heights,2019-06-13 07:24:15, 38.68192,  -121.26501
Citrus Heights,2019-06-13 06:48:48, 38.67815,  -121.30706
Citrus Heights,2019-06-13 06:48:41, 38.67816,  -121.31
Sacramento,2019-06-13 05:51:53, 38.58054,  -121.4982
Sacramento,2019-06-13 04:42:23, 38.57581,  -121.47211
Sacramento,2019-06-13 03:14:59, 38.57263,  -121.46768
Citrus Heights,2019-06-12 21:01:27, 38.68201,  -121.26498
Citrus Heights,2019-06-12 14:25:47, 38.68198,  -121.26504
Citrus Heights,2019-06-12 10:08:20, 38.68213,  -121.26494
Citrus Heights,2019-06-12 05:10:22, 38.68214,  -121.26497
Carmichael,2019-06-12 02:30:33, 38.67053,  -121.32655
Citrus Heights,2019-06-11 18:02:13, 38.68204,  -121.26501
Citrus Heights,2019-06-11 14:56:03, 38.6821,  -121.26499
Citrus Heights,2019-06-11 11:54:36, 38.68212,  -121.26494
Citrus Heights,2019-06-11 05:17:04, 38.68214,  -121.2649
Citrus Heights,2019-06-11 05:03:29, 38.67834,  -121.27635
Sacramento,2019-06-11 00:03:42, 38.57106,  -121.4682
Sacramento,2019-06-10 23:44:00, 38.58139,  -121.49795
Citrus Heights,2019-06-10 17:41:55, 38.68205,  -121.265
Citrus Heights,2019-06-10 12:54:42, 38.68201,  -121.26508
Citrus Heights,2019-06-10 09:35:46, 38.6821,  -121.26499
Citrus Heights,2019-06-10 02:28:10, 38.68204,  -121.26499
Citrus Heights,2019-06-10 00:32:14, 38.6905,  -121.29811
Citrus Heights,2019-06-09 22:00:42, 38.68234,  -121.26481
Citrus Heights,2019-06-09 14:31:59, 38.68214,  -121.26491
Citrus Heights,2019-06-08 22:46:13, 38.68204,  -121.26508
Citrus Heights,2019-06-08 22:06:24, 38.67847,  -121.27178
Citrus Heights,2019-06-08 21:50:10, 38.68112,  -121.27156
Citrus Heights,2019-06-08 14:22:14, 38.68207,  -121.26506
Citrus Heights,2019-06-08 09:52:56, 38.68212,  -121.26494
Citrus Heights,2019-06-08 06:49:21, 38.6821,  -121.26491
Citrus Heights,2019-06-07 17:27:58, 38.68204,  -121.26503
Citrus Heights,2019-06-07 13:13:38, 38.68206,  -121.26496
Citrus Heights,2019-06-07 08:41:39, 38.6821,  -121.26499
Citrus Heights,2019-06-07 03:38:09, 38.68217,  -121.26502
Folsom,2019-06-07 03:05:36, 38.67642,  -121.17519
Folsom,2019-06-07 01:53:27, 38.66968,  -121.1701
Citrus Heights,2019-06-06 21:58:27, 38.68204,  -121.2651
Roseville,2019-06-06 21:29:57, 38.7305,  -121.27218
Roseville,2019-06-06 19:50:57, 38.78972,  -121.28483
Roseville,2019-06-06 19:24:05, 38.72244,  -121.27203
Citrus Heights,2019-06-06 10:58:19, 38.68201,  -121.26505
Citrus Heights,2019-06-06 03:34:44, 38.68198,  -121.26497
Fair Oaks,2019-06-06 03:15:09, 38.67839,  -121.26205
Foothill Farms,2019-06-06 03:02:13, 38.68552,  -121.33943
Carmichael,2019-06-06 02:29:16, 38.64792,  -121.33665
North Highlands,2019-06-06 01:57:14, 38.68683,  -121.38295
North Highlands,2019-06-06 01:39:14, 38.66037,  -121.38274
Antelope,2019-06-06 00:50:28, 38.70503,  -121.33131
Foothill Farms,2019-06-06 00:28:54, 38.70187,  -121.33173
Citrus Heights,2019-06-05 12:59:47, 38.68213,  -121.26497
Citrus Heights,2019-06-05 10:33:19, 38.68201,  -121.26494
Citrus Heights,2019-06-05 03:58:32, 38.68198,  -121.26503
Citrus Heights,2019-06-05 03:21:37, 38.67844,  -121.26254
Citrus Heights,2019-06-05 03:14:38, 38.67822,  -121.31048
Citrus Heights,2019-06-05 02:59:27, 38.68707,  -121.30866
Citrus Heights,2019-06-05 02:45:29, 38.68264,  -121.26444
Citrus Heights,2019-06-04 23:17:25, 38.67868,  -121.26209
Citrus Heights,2019-06-04 22:41:02, 38.67822,  -121.27197
Citrus Heights,2019-06-04 22:34:36, 38.67844,  -121.30353
Citrus Heights,2019-06-04 22:04:14, 38.67841,  -121.27942
